1	-0.0961048
2	0.1644203
3	1.2794516
4	-1.4404045
5	1.3524323
6	0.4055436
7	3.2933719
8	-3.0803378
9	1.1314073
10	-1.7616384
11	-2.320368
12	0.8993919
13	0.6613375
14	-1.073811
15	-2.3059548
16	-0.4922956
17	-1.8915457
18	3.4358691
19	-0.1846463
20	-3.9258439
21	-0.8947295
22	-1.2835881
23	1.4401432
24	-2.8579818
25	2.2589507
26	1.1301361
27	1.4435638
28	-1.7099987
29	-1.8789822
30	1.4168084
31	-0.633291
32	1.5225345
33	0.791135
34	-1.4758344
35	0.2744707
36	1.8888538
37	-0.2389755
38	-2.6821759
39	-4.3615912
40	0.7021245
41	-2.7415258
42	3.5392091
43	0.1529266
44	-0.7854605
45	-2.1981366
46	2.3144065
47	0.038825
48	2.0784389
49	-3.9262087
50	-1.4046985
51	-0.5767179
52	-1.7772029
53	0.7027794
54	0.8536455
55	-0.1652714
56	0.5051318
57	-0.5005976
58	0.3423691
59	1.2266086
60	-1.6673006
61	3.9427453
62	-1.3800848
63	-5.7611723
64	0.2055182
65	1.5976426
66	1.2211461
67	2.3064305
68	3.0095325
69	0.4600139
70	0.7264083
71	-0.7732154
72	-0.458351
73	0.6534109
74	0.6165752
75	1.1817785
76	0.1363894
77	-1.5179118
78	-0.3860211
79	0.4321829
80	-3.7530036
81	-0.1112228
82	3.6859992
83	-1.2200592
84	-1.653194
85	-1.3576343
86	0.9673761
87	2.4925446
88	3.5674233
89	-5.1135608
90	0.8251545
91	-2.0105743
92	-1.7681364
93	0.7971508
94	-3.6724151
95	-3.1442022
96	3.4856209
97	0.9014664
98	2.4607064
99	-0.6066189
100	-2.7481479
101	3.6888649
102	1.687306
103	-0.0375799
104	1.8477794
105	-1.8805904
106	-1.2790371
107	0.785408
108	2.9102933
109	0.6563998
110	1.1604838
111	0.7314347
112	-0.9921166
113	4.1053847
114	2.3696883
115	1.3919977
116	1.8784432
117	-3.2305957
118	2.8119875
119	-1.0681341
120	-2.1331174
121	-1.761511
122	2.8567778
123	-0.3999219
124	0.3149102
125	-2.8012474
126	2.9628527
127	3.0311201
128	-0.6614775
129	-0.327378
130	0.3028672
131	-1.2734484
132	1.9368079
133	-4.3688026
134	0.4824863
135	-0.7223567
136	-0.8315175
137	1.3776192
138	2.7133166
139	2.2449866
140	1.996112
141	3.1161089
142	-0.2270748
143	-0.3049336
144	-1.9959464
145	-1.3839458
146	-4.3447416
147	-0.3656048
148	-3.0357922
149	3.197764
150	2.4004977
151	-4.7151644
152	-1.8343926
153	-1.6665673
154	0.066334
155	3.2583859
156	-3.8784763
157	-0.1159304
158	-6.2027604
159	-6.308811
160	-1.0588035
161	-0.3169918
162	-3.0301084
163	-1.9041474
164	-2.7615762
165	0.5101722
166	3.2692281
167	-2.4014855
168	1.2192829
169	2.2477131
170	0.5857791
171	1.9353459
172	0.6314494
173	1.2414892
174	-2.5291798
175	2.3858219
176	3.1640262
177	-1.5370082
178	-0.0798357
179	0.1642713
180	-1.2336178
181	-2.5632522
182	-0.3890463
183	4.0953727
184	-2.1333946
185	-1.9542853
186	1.0827225
187	-0.4910179
188	-2.1532287
189	-1.0272016
190	-2.7556125
191	1.1510419
192	4.783639
193	-1.0558486
194	-0.8576761
195	-4.5711805
196	0.9659607
197	3.9603202
198	4.1427683
199	-0.0899183
200	-1.3878215
201	0.509597
202	1.6303429
203	2.1185815
204	0.0793776
205	-2.5983902
206	17.3925346
207	15.2166281
208	13.2411415
209	15.7961938
210	10.7995902
211	13.7555348
212	17.3315427
213	12.6071437
214	14.1862321
215	12.9697481
216	13.6235037
217	17.8156187
218	12.0870029
219	12.7313912
220	18.3469642
221	15.8439702
222	8.4183605
223	14.4795526
224	18.6404975
225	16.4986068
226	15.9007699
227	11.9106079
228	13.8403983
229	13.83491
230	11.9938244
231	16.1161325
232	12.1152455
233	16.1878139
234	14.7755514
235	15.1423566
236	15.7489583
237	11.0814463
238	16.9907763
239	14.7101686
240	15.13578
241	13.4862314
242	15.9928646
243	14.0471891
244	8.0051361
245	16.4522542
246	15.4838214
247	11.2537517
248	12.4849396
249	13.4965226
250	10.8847107
251	12.724318
252	13.6581883
253	14.7029336
254	12.2462631
255	14.7713772
256	15.5599573
257	15.2670107
258	14.9790412
259	18.7776914
260	14.5397886
261	13.6489113
262	15.8030253
263	14.0299231
264	15.5933389
265	12.5515516
266	10.8358046
267	-2.6288949
268	-3.1720677
269	-3.9509594
270	-3.4175976
271	-5.1276721
272	-0.0295471
273	-1.059021
274	-2.1796914
275	-3.4898676
276	-7.2918115
277	-5.0060245
278	-2.7910993
279	-4.9656982
280	-0.5943599
281	-0.0202339
282	-5.7436557
283	-4.9847141
284	-4.302595
285	-3.5077416
286	-2.532443
287	-9.975211
288	-7.7650105
289	-2.9938616
290	-4.2422928
291	-2.9949847
292	0.4682995
293	-2.8993202
294	-2.2999445
295	-3.6104763
296	-1.7925879
297	0.4473365
298	-3.6006321
299	-1.2774688
300	-6.4646015
301	-5.3783192
302	-4.5286237
303	0.2963016
304	-2.4749986
305	-4.2290087
306	-2.4751344
307	-3.0796616
308	8.2090662
309	5.3890186
310	4.2292072
311	9.8096654
312	11.2305306
313	8.4820481
314	6.2914149
315	8.4374504
316	5.1302045
317	9.3966586
318	7.9896111
319	7.753634
320	7.5542277
321	10.8249297
322	5.8808701
323	6.9441108
324	6.9979231
325	9.6501236
326	7.1149813
327	7.1701155
328	7.090841
329	6.4994563
330	5.4873546
331	6.4697219
332	10.7177229
333	7.7338445
334	6.5142662
335	6.5660434
336	8.2991778
337	5.6052634
338	10.6348701
339	9.4163621
340	6.0578873
341	4.9722458
342	4.1552508
343	8.1445284
344	7.5760444
345	5.8219014
346	7.8715368
347	10.8292771
348	6.6803223
349	8.3915885
350	6.5737987
351	7.6597564
352	7.4242159
353	5.134797
354	9.3862729
355	9.4006577
356	5.1152558
357	8.0035445
358	9.9947328
359	9.1386591
360	4.9789736
361	4.9622729
362	5.9243216
363	7.6712714
364	4.9678222
365	12.1986449
366	6.844114
367	2.1824396
368	5.0815951
369	9.7230746
370	6.3604093
371	3.9559834
372	7.7937393
373	4.0997436
374	7.7230612
375	8.8467476
376	6.9337951
377	5.1781793
378	2.9351149
379	7.7951774
380	10.9298864
381	11.862966
382	7.2175695
383	4.6924464
384	5.3376069
385	7.3265984
386	10.6914269
387	3.0241025
388	6.2060366
389	2.4533448
390	11.2496746
391	6.0995002
392	6.3281923
393	9.1531838
394	7.83215
395	7.623381
396	8.0699825
397	9.5999077
398	10.4255748
399	2.8958792
400	8.7801137
401	8.2439155
402	7.3354218
403	5.8374838
404	8.6701227
405	2.5883347
406	5.4330457
407	8.8919588
408	10.207581
409	5.8291008
410	3.7440425
411	12.43466
412	6.3840313
413	7.594546
414	9.5319049
415	6.9773071
416	6.4627774
417	8.1769355
418	8.3044034
419	7.7405054
420	7.6202217
421	8.3875293
422	7.4451698
423	8.998242
424	6.7095288
425	6.4664341
426	8.9173333
427	7.4420358
428	9.0987904
429	7.5616956
430	8.4019067
431	8.0243834
432	10.3392167
433	6.8260793
434	4.7670355
435	8.6852694
436	7.0011703
437	11.0892396
438	8.8878564
439	6.8848715
440	6.2042671
441	6.496432
442	3.0614779
443	9.7863394
444	7.1153599
445	7.4856754
446	6.4292579
447	6.0078594
448	10.6826528
449	13.0005477
450	7.3397753
451	3.6385136
452	8.9321066
453	6.0055937
454	7.6458828
455	6.692449
456	6.2771426
457	5.6356964
458	9.7915956
459	8.1626264
460	5.3820198
461	9.823138
462	2.7747906
463	8.083873
464	7.1293535
465	6.5014415
466	6.6941669
467	6.5963896
468	8.2206063
469	2.9885314
470	9.7731463
471	7.6606514
472	-7.3019771
473	-6.713794
474	-8.2044103
475	-7.3297783
476	-5.4897673
477	-3.474805
478	-8.2614306
479	-4.2743786
480	-8.5269952
481	-6.8460436
482	-7.6686082
483	-2.2604025
484	-8.7334767
485	-4.3085768
486	-5.6136549
487	-9.9258989
488	-6.3972002
489	-7.9803395
490	-6.2457447
491	-9.9299084
492	-3.3394358
493	-12.2617425
494	-9.3337706
495	-7.3982483
496	-5.4640626
497	-7.3600844
498	-2.4128414
499	-9.0599277
500	-10.4042876
501	-5.2233323
502	-5.1439659
503	-6.638036
504	-11.0022886
505	-4.2251776
506	-6.4210088
507	-5.2677991
508	-10.7481999
509	-3.366051
510	-9.7270053
511	-6.8034989
512	-6.5007039
513	10.7568642
514	10.4880884
515	11.9308761
516	11.3151716
517	16.7283091
518	10.9900278
519	11.4049699
520	13.2507513
521	9.3746444
522	11.8805814
523	10.108186
524	10.8024375
525	11.6448332
526	9.1300718
527	9.7563226
528	12.0838124
529	14.7542598
530	12.7492512
531	9.9022006
532	13.8444192
533	9.9098276
534	13.519967
535	7.3551977
536	13.0607765
537	10.1238195
538	12.6183556
539	8.1338021
540	14.4295778
541	10.855254
542	12.1051252
543	8.3773036
544	12.1560341
545	10.9545287
546	9.4029677
547	6.8468513
548	13.2930378
549	10.47388
550	12.1742958
551	7.1541227
552	11.337123
553	12.9921646
554	12.3981898
555	8.1336573
556	12.3819771
557	9.6122205
558	9.7143741
559	9.9126885
560	11.6594146
561	12.6454678
562	12.8839946
563	11.9183179
564	10.0212705
565	8.554544
566	11.6978377
567	11.6863703
568	10.1117649
569	13.6700591
570	10.1968305
571	11.0413467
572	11.2749595
573	12.8834539
574	8.7634763
575	5.408991
576	10.3141242
577	10.9187735
578	11.5313419
579	6.6440146
580	12.8830783
581	8.9489882
582	9.9473855
583	10.0407552
584	10.6147692
585	12.8239488
586	11.2518219
587	11.5211619
588	8.4238068
589	9.905171
590	9.2041774
591	15.3379706
592	12.7070614
593	11.5025474
594	11.0312943
595	10.8938845
596	10.0960408
597	11.4352892
598	10.0464405
599	7.8983725
600	11.3319703
601	7.0596034
602	14.66766
603	12.8421814
604	14.7926039
605	16.1771284
606	8.4290623
607	10.8776683
608	8.6637116
609	13.2707738
610	15.5435044
611	8.8697866
612	12.3602533
613	9.9788643
614	13.5984155
615	11.6105033
616	10.0304693
617	12.2963821
618	12.2534279
619	13.0143752
620	11.1149294
621	11.8756792
622	15.3074687
623	10.5356987
624	13.8250371
625	10.5779323
626	12.8387712
627	14.5227703
628	12.7290517
629	9.8436326
630	12.9863924
631	13.4845333
632	9.8491236
633	13.783469
634	11.9371966
635	10.9875261
636	11.5821484
637	14.3908453
638	14.0068662
639	7.0423355
640	11.0805213
641	11.1676326
642	7.9817596
643	11.7448435
644	9.0583147
645	9.6506716
646	15.4275097
647	10.571238
648	11.1424638
649	12.2769334
650	11.7980701
651	14.3196738
652	11.2991133
653	10.2944409
654	11.078638
655	9.0974006
656	10.3289043
657	14.0137667
658	10.6774896
659	10.6935791
660	13.5253147
661	11.6653054
662	9.7501868
663	13.3864905
664	9.1706724
665	5.1656011
666	11.6765066
667	11.8774859
668	11.7332889
669	12.3257901
670	10.9050968
671	10.2103957
672	13.3086392
673	10.524353
674	11.3283659
675	13.3647836
676	6.7684587
677	12.6014176
678	16.0628639
679	8.9493019
680	10.1949529
681	9.0543899
682	12.8846392
683	7.3134885
684	9.670914
685	12.4874059
686	6.9358824
687	10.9396191
688	8.7721363
689	12.5290467
690	10.0702287
691	10.0949238
692	13.1677828
693	10.3764766
694	11.7088299
695	7.630384
696	9.6082715
697	13.7558581
698	11.046901
699	9.1422838
700	10.8279201
701	11.7044818
702	13.4503968
703	6.4293826
704	13.3910991
705	10.5176109
706	10.7162679
707	10.1237449
708	11.6198474
709	10.040607
710	9.6681178
711	12.7157379
712	15.6324698
713	7.567511
714	13.2865725
715	10.4298825
716	12.7765774
717	11.7637768
718	9.9445084
719	10.5576659
720	11.554414
721	9.3136019
722	8.0450949
723	13.3357933
724	11.7613408
725	13.7225586
726	10.0308181
727	8.479903
728	9.6560443
729	9.1832386
730	12.4452547
731	11.5106751
732	9.2718927
733	11.3822598
734	12.5349107
735	13.2523156
736	11.8148329
737	10.7262926
738	12.4379167
739	7.837025
740	10.9188981
741	10.1743891
742	11.3535332
743	10.6114311
744	11.9627997
745	9.3328692
746	5.228211
747	9.42995
748	11.7309216
749	7.9000328
750	14.4177346
751	14.1791641
752	10.7449252
753	11.3703858
754	14.152049
755	10.2656774
756	12.1183374
757	13.5921025
758	12.9190351
759	12.8341084
760	11.6502969
761	9.0574119
762	13.6438159
763	14.1135958
764	13.6400776
765	11.145101
766	10.1869632
767	10.5765652
768	13.0255735
769	13.4401307
770	12.9315487
771	11.7184722
772	8.8247539
773	9.7906972
774	10.0448866
775	10.545934
776	14.9732884
777	13.0043484
778	10.398446
779	13.9913149
780	10.2922602
781	12.2410532
782	10.2047242
783	9.993222
784	10.6506088
785	12.854066
786	11.8684029
787	10.7743005
788	13.1367985
789	12.4195738
790	7.9622043
791	10.6558186
792	9.5922642
793	11.2554637
794	9.1151472
795	7.5451279
796	9.7577968
797	11.499681
798	12.1466566
799	15.7330025
800	10.6799374
801	7.8403038
802	10.745306
803	8.6432232
804	8.1153663
805	6.8574356
806	11.2828097
807	13.9375378
808	3.3743031
809	12.1790951
810	11.4558006
811	6.287102
812	9.1258584
813	11.6824361
814	11.9294669
815	13.3421785
816	6.5948874
817	10.7274898
818	11.2064249
819	11.3826765
820	-3.0544469
821	-5.6781617
822	-1.4658624
823	-4.0709735
824	-5.9980677
825	-5.8328331
826	-4.2669713
827	-4.7686419
828	-3.8823344
829	-5.6366091
830	-3.0757943
831	-6.4603339
832	-4.6516388
833	-3.606392
834	-2.6842746
835	-8.2706293
836	-3.0191749
837	-3.50501
838	-7.4091554
839	-5.0171636
840	-2.9009553
841	-5.9985673
842	-0.984173
843	-3.8493457
844	-8.4672738
845	-2.7004938
846	-8.5083116
847	-2.5515236
848	-2.785962
849	-7.6129113
850	-0.6258091
851	-7.665771
852	-0.6830008
853	-2.753032
854	-3.1868663
855	-8.5338992
856	-4.9623168
857	-6.6496392
858	-6.8178846
859	-2.0062191
860	-1.8476328
861	-4.226783
862	-0.73797
863	-5.5960209
864	-5.2353515
865	-4.7700434
866	-0.4576972
867	-2.2522456
868	0.1475673
869	-3.8990428
870	-1.9436984
871	-2.6398872
872	-8.5380728
873	-3.0199826
874	-5.0272564
875	-1.2563968
876	-2.8721411
877	-6.8694305
878	-4.1294018
879	-7.3357376
880	1.9510122
881	0.5318635
882	-2.803941
883	-3.7942106
884	0.0751983
885	-7.8212884
886	-2.5684472
887	-7.9718343
888	-2.8560255
889	-7.1123701
890	-4.9888482
891	-2.8738149
892	-5.3859346
893	-5.6378999
894	-5.2412465
895	-5.4639189
896	-3.2493224
897	-5.4681137
898	-7.2591839
899	-7.7903021
900	-6.2977011
901	-6.2731522
902	3.124892
903	-0.1421411
904	0.7141481
905	7.5343652
906	3.2485121
907	6.4918106
908	4.87393
909	2.3662634
910	1.512713
911	2.8105008
912	8.1344651
913	2.2092529
914	-2.2238239
915	4.4522908
916	5.5526628
917	4.23464
918	0.384103
919	5.3511086
920	4.7336472
921	2.472776
922	7.1434786
923	3.5881466
924	6.7559282
925	4.4921898
926	2.2612258
927	1.3186015
928	3.826923
929	5.9436667
930	5.7735928
931	7.1884206
932	2.8229515
933	6.1108921
934	-2.3135487
935	2.0510462
936	-5.2391728
937	1.0335944
938	3.1609032
939	5.2459721
940	2.8522541
941	2.4950022
942	3.3134469
943	5.4847359
